
>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
GAYLORD, JOANNY           17 M | GAYLORD, KATHRYNE         16 M | GAYLORD, KRYSTEL          15 F
GAYLORD, LAISHA            8 M | GAYLORD, LEILANI          56 M | GAYLORD, LEONORA          24 M
GAYLORD, MAXINE            1 M | GAYLORD, MEDA             60 M | GAYLORD, MIKE             26 M
GAYLORD, REGAN            12 M | GAYLORD, REINA             5 M | GAYLORD, SISTER           38 F
GAYLORD, ZELDA             9 F | GERHOLD, ANGELITA         49 F | GERHOLD, ARACELY          27 M
GERHOLD, CHRIST           23 F | GERHOLD, DESTINY          37 F | GERHOLD, EBONY            40 M
GERHOLD, EMILIA           49 M | GERHOLD, FABIAN           21 F | GERHOLD, GEORGETTE        31 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 17  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
GERHOLD, KAYA             19 M | GERHOLD, KEVEN            69 F | GERHOLD, LENORE          < 1 F
GERHOLD, MOSSIE           44 F | GERHOLD, SARAI            83 M | GERHOLD, STUART            1 M
GERHOLD, TOMASA           51 M | GERLACH, ALEK              9 M | GERLACH, AURELIA          16 F
GERLACH, AVIS             71 F | GERLACH, BARON            12 F | GERLACH, BLAKE             7 F
GERLACH, BONNIE            7 M | GERLACH, ELISE            11 F | GERLACH, EMELIE            6 M
GERLACH, FLORINE          42 F | GERLACH, GUNNER           80 F | GERLACH, HERMINIA          3 F
GERLACH, IMANI             9 F | GERLACH, JESSIKA          19 F | GERLACH, JULIO            56 M
GERLACH, KAELYN           33 F | GERLACH, LOREN            36 F | GERLACH, MAEGAN            8 F
GERLACH, MARCELO           8 F | GERLACH, MARYJANE         64 F | GERLACH, MOZELLE           8 M
GERLACH, NYASIA           11 F | GERLACH, VIVIANNE         15 M | GIBSON, ALVENA            38 F
GIBSON, ANGEL             48 M | GIBSON, ANGELICA          37 F | GIBSON, ARDELLA           26 M
GIBSON, BERNADETTE        23 F | GIBSON, BRENDEN           73 M | GIBSON, BRYCEN             9 F
GIBSON, CHAYA             35 M | GIBSON, CORDIA            34 M | GIBSON, ELLIOT             7 F
GIBSON, ELZA               5 M | GIBSON, ELZA              42 F | GIBSON, GINA               7 M
GIBSON, HERBERT           13 M | GIBSON, ICIE              59 F | GIBSON, IVY               81 F
GIBSON, JAQUAN            72 F | GIBSON, JAZLYN            56 M | GIBSON, KIRK               9 M
GIBSON, KRYSTINA           5 M | GIBSON, LEOPOLDO         104 M | GIBSON, PATIENCE          94 F
GIBSON, SAMARA            88 F | GIBSON, SASHA            < 1 M | GIBSON, SOFIA             49 M
GIBSON, SOLEDAD           10 F | GIBSON, VADA             < 1 F | GIBSON, XANDER            10 F
GISLASON, ALEXIE          60 M | GISLASON, CAMYLLE         85 F | GISLASON, CLIFTON         78 M
GISLASON, CONOR            4 M | GISLASON, DEMOND          60 M | GISLASON, DUANE           17 F
GISLASON, JETT            38 M | GISLASON, KIRSTEN         42 M | GISLASON, LIONEL          73 F
GISLASON, MAGALI          64 F | GISLASON, MERLE           40 F | GISLASON, NORMA          < 1 M
GISLASON, ROBIN           77 F | GISLASON, SELENA          46 M | GISLASON, SONNY           30 M
GISLASON, STEPHON         65 M | GISLASON, TANYA           10 M | GISLASON, TYREE            5 M
GISLASON, VICENTE          3 F | GLEASON, CARMEN           11 M | GLEASON, CHANDLER         30 F
GLEASON, CRISTOBAL        20 M | GLEASON, EMILIE           32 F | GLEASON, ERIBERTO         29 M
GLEASON, HUMBERTO          9 M | GLEASON, JAY               3 M | GLEASON, LEMPI            32 M
GLEASON, MONA             12 F | GLEASON, NIKITA           17 F | GLEASON, ROSCOE            9 F
GLEASON, RYLEIGH           2 F | GLEASON, SHANNY           49 M | GLEASON, WILEY            83 M
GLEASON, ZELDA            58 M | GLEICHNER, ARVEL          11 M | GLEICHNER, BROOK          23 F
GLEICHNER, CHRISTIA       35 F | GLEICHNER, CLEMENTI       78 F | GLEICHNER, CLEORA         68 F
GLEICHNER, DANIKA         18 M | GLEICHNER, DEONDRE        16 F | GLEICHNER, DUDLEY          4 F
GLEICHNER, GRADY          16 F | GLEICHNER, HALLE          15 F | GLEICHNER, HIRAM          56 F
GLEICHNER, JACYNTHE       37 M | GLEICHNER, JIMMIE         23 F | GLEICHNER, JUDAH          56 F
GLEICHNER, KATRINE        55 F | GLEICHNER, LORENA         38 M | GLEICHNER, MAGALI         20 F
GLEICHNER, NICOLAS       < 1 F | GLEICHNER, NICOLETT       21 F | GLEICHNER, PRECIOUS       56 F
GLEICHNER, QUINTEN        31 F | GLEICHNER, RICARDO        61 M | GLEICHNER, SANTINA        17 F
GLEICHNER, SHAYNA         68 M | GLEICHNER, SHERWOOD       19 M | GLEICHNER, TORRANCE        4 F
GLOVER, ANGEL             32 F | GLOVER, BURDETTE           2 F | GLOVER, CALISTA           22 F
GLOVER, CARMELO           69 M | GLOVER, CHESTER           18 F | GLOVER, D'ANGELO          36 F
GLOVER, DEMETRIUS        < 1 F | GLOVER, DENIS             17 F | GLOVER, DUSTY              2 M
GLOVER, EDGARDO           75 F | GLOVER, FELICITA          21 F | GLOVER, FRANCESCO         35 F
GLOVER, GUY               80 F | GLOVER, JACKLYN            7 F | GLOVER, KALE              52 M
GLOVER, MEGANE            21 F | GLOVER, NICK               4 M | GLOVER, OCIE              48 F
GLOVER, PATTIE            99 M | GLOVER, ROMA               7 M | GLOVER, SAMANTA           89 F
GLOVER, SEDRICK            4 M | GLOVER, SHAWNA            31 M | GLOVER, TIA               17 F
GOLDNER, CONSTANCE        35 F | GOLDNER, DAWSON           64 F | GOLDNER, DEANGELO         26 M
GOLDNER, DEANNA            5 M | GOLDNER, DESTANY          57 F | GOLDNER, DUDLEY           42 M
GOLDNER, EDMOND           16 F | GOLDNER, EMMANUELLE       55 M | GOLDNER, EUSEBIO           8 F
GOLDNER, GAYLORD          25 M | GOLDNER, KAYLEY            5 F | GOLDNER, NIKOLAS           8 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 18  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
GOLDNER, RICHIE            6 F | GOLDNER, ROSALIA          11 M | GOLDNER, SALVATORE        62 F
GOLDNER, TYLER             8 F | GOLDNER, VALENTINA        15 F | GOLDNER, VIOLA           < 1 F
GOLDNER, WILTON            7 F | GOODWIN, ALEXIE           12 F | GOODWIN, ALFONSO           5 F
GOODWIN, ARCH             23 F | GOODWIN, ARVILLA          35 F | GOODWIN, CORINE           67 M
GOODWIN, DAWN             12 F | GOODWIN, DORA              5 M | GOODWIN, EARLINE          21 M
GOODWIN, ELMER            35 M | GOODWIN, ESTELL           82 M | GOODWIN, HENRI            65 M
GOODWIN, MASON            52 F | GOODWIN, RHETT            61 F | GOODWIN, TILLMAN          85 M
GOODWIN, ULISES           71 M | GOODWIN, WADE             43 M | GORCZANY, ALANNA           7 M
GORCZANY, ANGELINE         2 M | GORCZANY, ARNOLD          76 M | GORCZANY, COLBY           80 M
GORCZANY, DESTINEY        57 M | GORCZANY, EZEQUIEL         1 F | GORCZANY, FAYE            72 M
GORCZANY, HEAVEN          34 M | GORCZANY, JAYLAN          21 M | GORCZANY, KARIANE          2 F
GORCZANY, KEITH           67 F | GORCZANY, KRYSTINA        37 M | GORCZANY, LORNA           36 F
GORCZANY, MIA             29 F | GORCZANY, NICK            77 F | GORCZANY, PAXTON          13 F
GORCZANY, PIERCE         < 1 M | GORCZANY, PRESTON         22 M | GORCZANY, REAGAN          15 M
GORCZANY, TELLY            2 M | GORCZANY, ZARIA           31 M | GOTTLIEB, ALDA            18 M
GOTTLIEB, ASHLEIGH        91 M | GOTTLIEB, BIANKA          17 M | GOTTLIEB, CELESTINO       77 M
GOTTLIEB, CHASE           77 F | GOTTLIEB, DEVON           14 M | GOTTLIEB, ELENOR          50 M
GOTTLIEB, EMMALEE         15 F | GOTTLIEB, FOREST          20 M | GOTTLIEB, FRIEDRICH       46 M
GOTTLIEB, ISABELLE         6 M | GOTTLIEB, JACKY           39 F | GOTTLIEB, JADE             9 F
GOTTLIEB, JOHATHAN        56 M | GOTTLIEB, LEXIE           36 M | GOTTLIEB, LITZY            4 F
GOTTLIEB, MANUELA         14 F | GOTTLIEB, MARSHALL         2 F | GOTTLIEB, ORLANDO         72 F
GOTTLIEB, RAHUL           49 M | GOTTLIEB, REILLY          60 F | GOTTLIEB, ROLANDO         10 M
GOTTLIEB, RYDER           23 F | GOTTLIEB, TERRANCE        90 M | GOYETTE, AMIYA            53 F
GOYETTE, BURDETTE         52 F | GOYETTE, CAMRYN            7 F | GOYETTE, DEDRIC            7 M
GOYETTE, DESSIE           71 M | GOYETTE, ENID             20 M | GOYETTE, GEO               3 M
GOYETTE, JACKIE           68 F | GOYETTE, JASPER           13 M | GOYETTE, JEROD            77 F
GOYETTE, JERROD            3 M | GOYETTE, LAVON            17 F | GOYETTE, LYRIC            12 F
GOYETTE, MADALINE         48 F | GOYETTE, MALIKA            5 F | GOYETTE, MARGUERITE       69 F
GOYETTE, MONROE          < 1 F | GOYETTE, MORTON           13 M | GOYETTE, MYRL             14 F
GOYETTE, NETTIE           15 F | GOYETTE, RYANN             2 M | GOYETTE, TAD              26 M
GOYETTE, YESSENIA         24 M | GRADY, ADRIEL              8 M | GRADY, ALVENA             27 F
GRADY, ASHLY              37 M | GRADY, BRANDO             55 F | GRADY, BRET                3 F
GRADY, CREOLA              3 M | GRADY, DULCE              77 F | GRADY, FERNE              27 F
GRADY, ISIDRO             65 M | GRADY, JASMIN             50 M | GRADY, JEROMY             22 F
GRADY, KEEGAN             16 F | GRADY, KRISTA             87 F | GRADY, LIA                40 F
GRADY, MAKAYLA             3 F | GRADY, NORVAL             24 M | GRADY, REANNA             57 M
GRADY, ROSINA             25 M | GRADY, SERENITY           36 M | GRADY, VICENTE            14 M
GRADY, WILBURN             1 M | GRAHAM, AMARA             82 F | GRAHAM, ANABELLE          37 F
GRAHAM, CAITLYN           49 F | GRAHAM, CARY              64 M | GRAHAM, CATERINA          96 F
GRAHAM, CICERO            43 M | GRAHAM, CORNELIUS         11 M | GRAHAM, ELMORE             5 M
GRAHAM, EVAN              66 M | GRAHAM, FANNIE            38 F | GRAHAM, JARRET            76 M
GRAHAM, JORDYN           < 1 F | GRAHAM, JOVANI            91 F | GRAHAM, KALI              51 M
GRAHAM, KENYATTA          81 M | GRAHAM, KIANA              6 M | GRAHAM, LOYAL             82 M
GRAHAM, NEAL               4 F | GRAHAM, RIGOBERTO          2 F | GRAHAM, ROBIN             26 F
GRAHAM, SABRINA           14 M | GRANT, ANNABELL           15 M | GRANT, CLYDE               2 M
GRANT, ELOISA              2 M | GRANT, ELOY               53 M | GRANT, FREDERIC           11 M
GRANT, HOLDEN            < 1 M | GRANT, KAILEY             39 M | GRANT, KENNA              27 M
GRANT, LEANNA             21 F | GRANT, LESTER             36 M | GRANT, MIGUEL              7 F
GRANT, OTIS               11 F | GRANT, REBECCA            74 F | GRANT, WELDON             12 M
GRANT, WILLA              10 M | GREEN, AIMEE              17 F | GREEN, ALEXANDRO          77 M
GREEN, CASEY              11 M | GREEN, ENOLA              54 F | GREEN, ESMERALDA          21 F
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 19  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
GREEN, HASSAN             19 F | GREEN, ISAIAH             51 F | GREEN, JORDAN             87 F
GREEN, JUVENAL            90 M | GREEN, KENYON              8 F | GREEN, KOREY              25 F
GREEN, LELAH              40 F | GREEN, MABLE              12 F | GREEN, MARGARITA          40 F
GREEN, NADIA              85 M | GREEN, NIKO                1 F | GREEN, PARKER             70 F
GREEN, SHANEL             21 F | GREEN, SYDNI              30 F | GREEN, THERON             48 F
GREEN, THOMAS              2 M | GREEN, WAYLON              3 F | GREEN, ZACK               43 F
GREEN, ZOE                14 M | GREENFELDER, CALIST       17 M | GREENFELDER, DANIEL       63 F
GREENFELDER, ELDRID       12 F | GREENFELDER, ERICKA       38 M | GREENFELDER, EVE          37 M
GREENFELDER, GRETA         9 M | GREENFELDER, JACQUE       72 F | GREENFELDER, LEONE         4 F
GREENFELDER, LUCIND       65 F | GREENFELDER, MARIET       23 M | GREENFELDER, MAXIMU      < 1 M
GREENFELDER, MERTIE       39 F | GREENFELDER, ROBBIE      < 1 M | GREENFELDER, ROMAN        53 M
GREENFELDER, ROWAN        77 M | GREENFELDER, ROWENA       25 M | GREENFELDER, ROXANE       76 M
GREENFELDER, TALIA         1 M | GREENFELDER, TATYAN        9 M | GREENFELDER, TOMAS        12 M
GREENHOLT, ADRIEN         45 F | GREENHOLT, AIDAN          45 F | GREENHOLT, ASIA           48 F
GREENHOLT, AUGUSTIN       94 F | GREENHOLT, BARNEY          8 M | GREENHOLT, BRANDO          7 F
GREENHOLT, COLBY          80 M | GREENHOLT, COLUMBUS        3 F | GREENHOLT, ELADIO         16 F
GREENHOLT, EULAH          13 M | GREENHOLT, GIA            13 F | GREENHOLT, HELEN          33 F
GREENHOLT, HORACE         47 F | GREENHOLT, JAREN           6 F | GREENHOLT, JASPER          7 M
GREENHOLT, KEON           39 M | GREENHOLT, LIZA            6 M | GREENHOLT, LUE            22 M
GREENHOLT, MARTINE        18 M | GREENHOLT, MAYMIE         22 F | GREENHOLT, OZELLA         76 M
GREENHOLT, QUINN          49 F | GRIMES, ADITYA            57 M | GRIMES, ALEJANDRA         38 M
GRIMES, ALISON            47 M | GRIMES, CHAD              74 F | GRIMES, CLEVELAND         11 F
GRIMES, CORY              12 M | GRIMES, DORA              20 F | GRIMES, ELECTA            39 M
GRIMES, HERMINIO          19 M | GRIMES, HILMA             65 M | GRIMES, JANESSA            7 F
GRIMES, LAISHA            16 F | GRIMES, LUE               93 F | GRIMES, LYRIC              6 M
GRIMES, ROSALYN           12 M | GRIMES, SARINA            79 M | GRIMES, TARYN              9 F
GRIMES, TOREY             58 F | GRIMES, YADIRA             9 F | GULGOWSKI, ALBERT         82 M
GULGOWSKI, CESAR         < 1 M | GULGOWSKI, CLAIR          31 M | GULGOWSKI, CONCEPCI       22 F
GULGOWSKI, GENNARO        25 F | GULGOWSKI, GLEN           68 F | GULGOWSKI, JOELLE         47 M
GULGOWSKI, KENNITH         8 M | GULGOWSKI, KURTIS         32 M | GULGOWSKI, MAFALDA        55 F
GULGOWSKI, MARCEL         10 M | GULGOWSKI, ONIE           13 F | GULGOWSKI, ORAN            5 F
GULGOWSKI, SETH           61 F | GUSIKOWSKI, ALLENE        41 F | GUSIKOWSKI, BRIELLE       47 M
GUSIKOWSKI, DEDRICK       83 M | GUSIKOWSKI, JANELLE       56 M | GUSIKOWSKI, JASEN         90 F
GUSIKOWSKI, JEROD         74 F | GUSIKOWSKI, JUSTINA       59 F | GUSIKOWSKI, KENNETH       28 M
GUSIKOWSKI, MAGNUS        17 F | GUSIKOWSKI, MARTINE        4 M | GUSIKOWSKI, MICHELE       18 F
GUSIKOWSKI, NATHANI       25 M | GUSIKOWSKI, OLA            4 M | GUSIKOWSKI, OLIN          16 F
GUSIKOWSKI, ROSE          54 M | GUSIKOWSKI, VAUGHN        23 M | GUSIKOWSKI, VAUGHN        85 M
GUTKOWSKI, ADRIEL         23 F | GUTKOWSKI, AIDAN           2 M | GUTKOWSKI, AIDAN          14 F
GUTKOWSKI, ANASTACI        2 F | GUTKOWSKI, ANNAMARI        1 M | GUTKOWSKI, BERT           10 F
GUTKOWSKI, BIANKA          4 F | GUTKOWSKI, COLT           17 M | GUTKOWSKI, CONRAD         28 F
GUTKOWSKI, ELODY         100 M | GUTKOWSKI, EMANUEL        16 M | GUTKOWSKI, FLO            20 F
GUTKOWSKI, GLENNIE        45 F | GUTKOWSKI, JAMEY          13 M | GUTKOWSKI, JAROD          46 F
GUTKOWSKI, KAYLIN          5 F | GUTKOWSKI, LEXUS          33 M | GUTKOWSKI, NICO          104 F
GUTKOWSKI, TRACEY          7 F | GUTMANN, AALIYAH          67 M | GUTMANN, ADRAIN           42 M
GUTMANN, AIMEE             9 F | GUTMANN, AMALIA           18 M | GUTMANN, BAILEY            7 M
GUTMANN, BERNHARD         25 F | GUTMANN, BRET             13 F | GUTMANN, BRYCE            11 F
GUTMANN, CHARITY           4 M | GUTMANN, CLEMENTINE       71 M | GUTMANN, COLUMBUS         37 M
GUTMANN, ELOISE           16 M | GUTMANN, FREEMAN          31 M | GUTMANN, GINA             73 F
GUTMANN, ISAIAS           55 F | GUTMANN, KARA             13 F | GUTMANN, KENDALL          29 F
GUTMANN, LUCIOUS          46 M | GUTMANN, MOSHE            22 F | GUTMANN, RETHA            26 M
GUTMANN, THEA              8 M | GUTMANN, VAN              16 M | HAAG, ANNABELLE           39 M
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>  ----------  PAGE 20  ---------  <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

>>>>>>>>>>>>>>>>>>>>>>>> | PANEM CENSUS ROLL | The Capitol POP 10000 | <<<<<<<<<<<<<<<<<<<<<<<<<
HAAG, BONNIE              69 F | HAAG, BRENT                3 F | HAAG, BRITNEY             78 M
HAAG, CHYNA                6 M | HAAG, CLAUDE              48 M | HAAG, CONSUELO            40 F
HAAG, DARREN              11 F | HAAG, ELNA                 9 F | HAAG, ELYSSA               6 M
HAAG, GASTON              56 F | HAAG, HASKELL             54 M | HAAG, HATTIE              48 M
HAAG, JALEN                6 M | HAAG, KANE                11 M | HAAG, KENYA               73 M
HAAG, LEONEL              14 F | HAAG, MARGIE              66 F | HAAG, MINNIE              12 M
HAAG, MONTY                8 M | HAAG, MOSSIE              21 F | HAAG, NAME                16 F
HAAG, OTTO                 7 F | HAAG, RON                  8 M | HAAG, SAMANTHA           < 1 M
HAAG, TRACY               27 M | HACKETT, AIMEE            10 M | HACKETT, ALEXANDRIA       46 F
HACKETT, ALEXYS           77 F | HACKETT, CORTEZ           51 M | HACKETT, CURTIS           14 M
HACKETT, IRVING           36 F | HACKETT, JULIO            23 F | HACKETT, KELLY             4 F
HACKETT, LAISHA           43 F | HACKETT, MADISYN          58 M | HACKETT, MAE              65 F
HACKETT, MIREYA           17 F | HACKETT, MIREYA           85 F | HACKETT, NED              62 F
HACKETT, NEOMA            55 M | HACKETT, RYLEE             2 M | HACKETT, THADDEUS         42 M
HACKETT, TIANA            32 F | HACKETT, WENDY            23 F | HAGENES, AHMED             9 M
HAGENES, BRODERICK        62 M | HAGENES, ESPERANZA        50 M | HAGENES, GUILLERMO        58 M
HAGENES, JOHANN           36 M | HAGENES, KALEB            22 M | HAGENES, KAROLANN         78 M
HAGENES, KATHERYN         24 M | HAGENES, KEVON            95 F | HAGENES, ORAN             15 M
